id;age;job;education;default;day_of_week;duration;campaign;previous;cons.conf.idx;euribor3m;nr.employed;class
37800;45-54;retired;professional.course;unknown;tue;between 2 - 5;1;0;Above -35;0.7-0.9;Above 51k;no
37801;55-64;housemaid;basic.4y;no;tue;between 6-10;1;0;Above -35;0.7-0.9;Above 51k;yes
37802;45-54;retired;professional.course;unknown;tue;between 2 - 5;2;0;Above -35;0.7-0.9;Above 51k;yes
37803;55-64;housemaid;professional.course;no;tue;between 2 - 5;3;1;Above -35;0.7-0.9;Above 51k;no
37804;55-64;retired;professional.course;no;tue;between 6-10;3;1;Above -35;0.7-0.9;Above 51k;yes
37805;55-64;retired;high.school;no;tue;between 6-10;5;0;Above -35;0.7-0.9;Above 51k;no
37806;55-64;retired;high.school;no;tue;between 2 - 5;6;1;Above -35;0.7-0.9;Above 51k;yes
37807;45-54;admin.;high.school;no;tue;between 2 - 5;2;1;Above -35;0.7-0.9;Above 51k;no
37808;55-64;services;high.school;no;tue;between 6-10;3;0;Above -35;0.7-0.9;Above 51k;yes
37809;35-44;admin.;high.school;no;tue;between 2 - 5;2;2;Above -35;0.7-0.9;Above 51k;yes
37810;35-44;admin.;university.degree;no;tue;between 2 - 5;3;1;Above -35;0.7-0.9;Above 51k;no
37811;Above 65;retired;university.degree;no;wed;between 2 - 5;5;1;Above -35;0.7-0.9;Above 51k;no
37812;17-24;admin.;high.school;no;wed;between 6-10;3;0;Above -35;0.7-0.9;Above 51k;yes
37813;45-54;entrepreneur;university.degree;no;wed;between 2 - 5;6;1;Above -35;0.7-0.9;Above 51k;no
37814;35-44;retired;illiterate;no;wed;between 2 - 5;3;0;Above -35;0.7-0.9;Above 51k;yes
37815;55-64;technician;professional.course;no;wed;between 2 - 5;3;1;Above -35;0.7-0.9;Above 51k;no
37816;55-64;retired;university.degree;no;wed;between 2 - 5;1;1;Above -35;0.7-0.9;Above 51k;no
37817;55-64;technician;professional.course;no;wed;between 2 - 5;4;0;Above -35;0.7-0.9;Above 51k;yes
37818;17-24;admin.;university.degree;no;wed;between 2 - 5;1;1;Above -35;0.7-0.9;Above 51k;no
37819;Above 65;retired;basic.4y;no;wed;between 6-10;1;0;Above -35;0.7-0.9;Above 51k;yes
37820;Above 65;retired;basic.4y;no;wed;between 2 - 5;1;2;Above -35;0.7-0.9;Above 51k;no
37821;Above 65;retired;basic.4y;no;wed;between 2 - 5;1;0;Above -35;0.7-0.9;Above 51k;no
37822;55-64;housemaid;basic.4y;no;wed;between 6-10;3;0;Above -35;0.7-0.9;Above 51k;no
37823;35-44;retired;illiterate;no;wed;between 2 - 5;4;0;Above -35;0.7-0.9;Above 51k;no
37824;17-24;student;unknown;no;thu;between 11-20;4;1;Above -35;0.7-0.9;Above 51k;yes
37825;25-34;self-employed;university.degree;no;thu;between 2 - 5;3;0;Above -35;0.7-0.9;Above 51k;no
37826;Above 65;retired;university.degree;no;thu;between 2 - 5;1;0;Above -35;0.7-0.9;Above 51k;no
37827;Above 65;retired;university.degree;no;thu;between 11-20;1;0;Above -35;0.7-0.9;Above 51k;no
37828;55-64;admin.;university.degree;no;thu;between 2 - 5;3;1;Above -35;0.7-0.9;Above 51k;yes
37829;45-54;housemaid;basic.4y;no;thu;between 2 - 5;2;0;Above -35;0.7-0.9;Above 51k;no
37830;45-54;admin.;university.degree;no;thu;between 2 - 5;1;0;Above -35;0.7-0.9;Above 51k;yes
37831;45-54;admin.;university.degree;no;thu;between 6-10;3;0;Above -35;0.7-0.9;Above 51k;yes
37832;45-54;admin.;university.degree;no;thu;between 6-10;1;2;Above -35;0.7-0.9;Above 51k;yes
37833;45-54;self-employed;university.degree;no;thu;between 2 - 5;2;0;Above -35;0.7-0.9;Above 51k;no
37834;55-64;retired;high.school;no;thu;between 6-10;2;1;Above -35;0.7-0.9;Above 51k;yes
37835;17-24;admin.;university.degree;no;thu;between 2 - 5;1;1;Above -35;0.7-0.9;Above 51k;yes
37836;35-44;admin.;university.degree;no;thu;between 2 - 5;1;0;Above -35;0.7-0.9;Above 51k;no
37837;17-24;admin.;university.degree;no;fri;between 2 - 5;2;0;Above -35;0.7-0.9;Above 51k;no
37838;35-44;housemaid;university.degree;no;fri;between 2 - 5;2;1;Above -35;0.7-0.9;Above 51k;no
37839;55-64;retired;unknown;no;fri;between 2 - 5;2;0;Above -35;0.7-0.9;Above 51k;no
37840;45-54;management;university.degree;unknown;fri;between 2 - 5;3;1;Above -35;0.7-0.9;Above 51k;no
37841;45-54;services;high.school;no;fri;between 2 - 5;3;1;Above -35;0.7-0.9;Above 51k;no
37842;17-24;student;unknown;no;fri;between 2 - 5;3;0;Above -35;0.7-0.9;Above 51k;no
37843;17-24;student;university.degree;no;fri;between 11-20;2;0;Above -35;0.7-0.9;Above 51k;no
37844;17-24;student;unknown;unknown;fri;between 0-1;1;0;Above -35;0.7-0.9;Above 51k;no
37845;17-24;student;unknown;unknown;fri;between 2 - 5;1;0;Above -35;0.7-0.9;Above 51k;no
37846;17-24;student;unknown;unknown;fri;between 2 - 5;1;2;Above -35;0.7-0.9;Above 51k;no
37847;17-24;student;unknown;unknown;fri;between 2 - 5;1;2;Above -35;0.7-0.9;Above 51k;no
37848;17-24;student;unknown;unknown;fri;between 2 - 5;1;1;Above -35;0.7-0.9;Above 51k;no
37849;25-34;student;high.school;no;fri;between 2 - 5;1;2;Above -35;0.7-0.9;Above 51k;no
37850;25-34;student;high.school;no;fri;between 6-10;1;0;Above -35;0.7-0.9;Above 51k;no
37851;17-24;admin.;high.school;no;fri;between 2 - 5;3;1;Above -35;0.7-0.9;Above 51k;yes
37852;35-44;technician;professional.course;no;fri;between 2 - 5;1;0;Above -35;0.7-0.9;Above 51k;no
37853;17-24;student;high.school;no;fri;between 2 - 5;1;0;Above -35;0.7-0.9;Above 51k;no
37854;55-64;entrepreneur;basic.9y;no;fri;between 11-20;1;0;Above -35;0.7-0.9;Above 51k;yes
37855;17-24;student;university.degree;no;fri;between 2 - 5;1;0;Above -35;0.7-0.9;Above 51k;yes
37856;55-64;retired;professional.course;no;fri;between 6-10;2;1;Above -35;0.7-0.9;Above 51k;yes
37857;35-44;admin.;high.school;no;fri;between 2 - 5;1;0;Above -35;0.7-0.9;Above 51k;no
37858;17-24;technician;university.degree;no;fri;between 2 - 5;3;0;Above -35;0.7-0.9;Above 51k;no
37859;17-24;student;professional.course;no;fri;between 0-1;2;0;Above -35;0.7-0.9;Above 51k;no
37860;35-44;management;unknown;no;fri;between 2 - 5;2;0;Above -35;0.7-0.9;Above 51k;no
37861;17-24;student;high.school;no;fri;between 2 - 5;2;2;Above -35;0.7-0.9;Above 51k;yes
37862;Above 65;unknown;unknown;no;fri;between 2 - 5;Above 7;1;Above -35;0.7-0.9;Above 51k;yes
37863;45-54;technician;high.school;no;fri;between 6-10;2;0;Above -35;0.7-0.9;Above 51k;no
37864;17-24;student;university.degree;no;mon;between 2 - 5;2;2;Above -35;0.7-0.9;Above 51k;yes
37865;45-54;technician;professional.course;no;mon;between 2 - 5;2;1;Above -35;0.7-0.9;Above 51k;no
37866;35-44;technician;high.school;no;mon;between 2 - 5;2;2;Above -35;0.7-0.9;Above 51k;no
37867;17-24;self-employed;university.degree;no;mon;between 2 - 5;2;1;Above -35;0.7-0.9;Above 51k;no
37868;35-44;technician;high.school;no;mon;between 2 - 5;3;0;Above -35;0.7-0.9;Above 51k;no
37869;Above 65;retired;university.degree;no;mon;between 2 - 5;4;0;Above -35;0.7-0.9;Above 51k;no
37870;35-44;admin.;high.school;no;mon;between 0-1;5;0;Above -35;0.7-0.9;Above 51k;no
37871;Above 65;retired;basic.4y;no;mon;between 2 - 5;3;1;Above -35;0.7-0.9;Above 51k;yes
37872;35-44;technician;professional.course;no;mon;between 6-10;2;1;Above -35;0.7-0.9;Above 51k;yes
37873;35-44;technician;professional.course;no;mon;between 2 - 5;1;1;Above -35;0.7-0.9;Above 51k;no
37874;Above 65;retired;high.school;no;mon;between 2 - 5;1;0;Above -35;0.7-0.9;Above 51k;no
37875;35-44;technician;high.school;no;mon;between 2 - 5;1;0;Above -35;0.7-0.9;Above 51k;no
37876;17-24;student;university.degree;no;mon;between 2 - 5;3;1;Above -35;0.7-0.9;Above 51k;yes
37877;17-24;admin.;university.degree;no;mon;between 2 - 5;Above 7;0;Above -35;0.7-0.9;Above 51k;no
37878;45-54;admin.;university.degree;no;mon;between 2 - 5;1;2;Above -35;0.7-0.9;Above 51k;no
37879;45-54;admin.;university.degree;no;mon;between 2 - 5;1;1;Above -35;0.7-0.9;Above 51k;yes
37880;35-44;admin.;high.school;no;mon;between 2 - 5;1;1;Above -35;0.7-0.9;Above 51k;no
37881;35-44;admin.;high.school;no;mon;between 6-10;1;2;Above -35;0.7-0.9;Above 51k;yes
37882;17-24;self-employed;university.degree;no;mon;between 2 - 5;3;0;Above -35;0.7-0.9;Above 51k;no
37883;17-24;management;university.degree;no;mon;between 2 - 5;2;0;Above -35;0.7-0.9;Above 51k;yes
37884;55-64;self-employed;university.degree;no;mon;between 2 - 5;1;0;Above -35;0.7-0.9;Above 51k;no
37885;55-64;retired;university.degree;no;mon;between 2 - 5;1;2;Above -35;0.7-0.9;Above 51k;no
37886;17-24;admin.;university.degree;no;mon;between 2 - 5;1;0;Above -35;0.7-0.9;Above 51k;no
37887;17-24;management;university.degree;no;mon;between 2 - 5;2;0;Above -35;0.7-0.9;Above 51k;no
37888;45-54;admin.;university.degree;unknown;tue;between 2 - 5;5;0;Above -30;0.7-0.9;Above 51k;no
37889;17-24;admin.;university.degree;no;tue;between 2 - 5;2;0;Above -30;0.7-0.9;Above 51k;no
37890;45-54;admin.;unknown;no;tue;between 2 - 5;5;0;Above -30;0.7-0.9;Above 51k;no
37891;35-44;entrepreneur;basic.6y;no;tue;between 2 - 5;2;1;Above -30;0.7-0.9;Above 51k;yes
37892;17-24;admin.;university.degree;no;tue;between 2 - 5;2;0;Above -30;0.7-0.9;Above 51k;no
37893;35-44;admin.;university.degree;no;tue;between 0-1;2;0;Above -30;0.7-0.9;Above 51k;no
37894;45-54;admin.;unknown;no;tue;between 6-10;Above 7;2;Above -30;0.7-0.9;Above 51k;no
37895;35-44;entrepreneur;high.school;no;tue;between 2 - 5;2;0;Above -30;0.7-0.9;Above 51k;no
37896;45-54;technician;basic.9y;no;tue;between 2 - 5;3;1;Above -30;0.7-0.9;Above 51k;no
37897;17-24;management;university.degree;no;tue;between 2 - 5;2;2;Above -30;0.7-0.9;Above 51k;no
37898;35-44;admin.;university.degree;no;tue;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37899;35-44;admin.;university.degree;no;tue;between 6-10;1;0;Above -30;0.7-0.9;Above 51k;no
37900;17-24;management;university.degree;no;tue;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37901;17-24;management;university.degree;no;tue;between 6-10;1;0;Above -30;0.7-0.9;Above 51k;no
37902;45-54;blue-collar;professional.course;no;tue;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37903;45-54;technician;professional.course;no;tue;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37904;17-24;admin.;high.school;no;tue;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;yes
37905;45-54;admin.;unknown;no;tue;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;yes
37906;Above 65;retired;basic.9y;no;tue;between 2 - 5;1;1;Above -30;0.7-0.9;Above 51k;yes
37907;35-44;entrepreneur;basic.6y;no;tue;between 6-10;2;0;Above -30;0.7-0.9;Above 51k;yes
37908;35-44;entrepreneur;basic.6y;no;tue;between 2 - 5;4;2;Above -30;0.7-0.9;Above 51k;no
37909;45-54;admin.;university.degree;no;tue;between 0-1;6;1;Above -30;0.7-0.9;Above 51k;no
37910;25-34;student;basic.9y;no;wed;between 2 - 5;2;1;Above -30;0.7-0.9;Above 51k;no
37911;35-44;admin.;university.degree;no;wed;between 2 - 5;2;0;Above -30;0.7-0.9;Above 51k;yes
37912;17-24;technician;professional.course;no;wed;between 2 - 5;2;0;Above -30;0.7-0.9;Above 51k;yes
37913;55-64;admin.;professional.course;no;wed;between 2 - 5;3;0;Above -30;0.7-0.9;Above 51k;no
37914;35-44;unemployed;university.degree;no;wed;between 2 - 5;4;0;Above -30;0.7-0.9;Above 51k;no
37915;17-24;technician;professional.course;no;wed;between 2 - 5;3;0;Above -30;0.7-0.9;Above 51k;yes
37916;55-64;unemployed;basic.6y;no;thu;between 2 - 5;1;1;Above -30;0.7-0.9;Above 51k;no
37917;25-34;student;unknown;no;thu;between 6-10;1;1;Above -30;0.7-0.9;Above 51k;yes
37918;25-34;student;unknown;no;thu;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37919;17-24;admin.;university.degree;no;thu;between 6-10;1;1;Above -30;0.7-0.9;Above 51k;no
37920;17-24;admin.;university.degree;no;thu;between 6-10;1;1;Above -30;0.7-0.9;Above 51k;yes
37921;Above 65;retired;unknown;no;thu;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37922;55-64;management;university.degree;no;thu;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37923;17-24;admin.;university.degree;no;thu;between 6-10;1;1;Above -30;0.7-0.9;Above 51k;yes
37924;45-54;technician;professional.course;no;thu;between 2 - 5;2;1;Above -30;0.7-0.9;Above 51k;no
37925;55-64;retired;professional.course;no;thu;between 2 - 5;1;1;Above -30;0.7-0.9;Above 51k;no
37926;55-64;retired;professional.course;no;thu;between 6-10;1;1;Above -30;0.7-0.9;Above 51k;yes
37927;35-44;admin.;university.degree;no;thu;between 6-10;1;0;Above -30;0.7-0.9;Above 51k;yes
37928;35-44;admin.;university.degree;no;thu;between 2 - 5;1;1;Above -30;0.7-0.9;Above 51k;no
37929;55-64;unknown;unknown;no;thu;between 2 - 5;1;1;Above -30;0.7-0.9;Above 51k;no
37930;35-44;unknown;unknown;no;thu;between 2 - 5;1;1;Above -30;0.7-0.9;Above 51k;yes
37931;35-44;technician;high.school;no;thu;between 6-10;1;0;Above -30;0.7-0.9;Above 51k;no
37932;35-44;technician;high.school;no;thu;between 2 - 5;1;2;Above -30;0.7-0.9;Above 51k;no
37933;17-24;student;unknown;no;thu;between 2 - 5;1;1;Above -30;0.7-0.9;Above 51k;no
37934;17-24;student;unknown;no;thu;between 11-20;1;1;Above -30;0.7-0.9;Above 51k;yes
37935;25-34;student;unknown;no;thu;between 2 - 5;2;0;Above -30;0.7-0.9;Above 51k;no
37936;Above 65;retired;basic.4y;no;thu;between 21-40;1;0;Above -30;0.7-0.9;Above 51k;no
37937;35-44;services;high.school;no;fri;between 0-1;2;0;Above -30;0.7-0.9;Above 51k;no
37938;35-44;admin.;university.degree;no;fri;between 2 - 5;2;0;Above -30;0.7-0.9;Above 51k;no
37939;55-64;retired;basic.9y;no;fri;between 2 - 5;2;0;Above -30;0.7-0.9;Above 51k;no
37940;55-64;management;university.degree;no;fri;between 6-10;2;1;Above -30;0.7-0.9;Above 51k;yes
37941;35-44;technician;professional.course;no;fri;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37942;45-54;technician;professional.course;no;fri;between 6-10;1;0;Above -30;0.7-0.9;Above 51k;yes
37943;45-54;technician;professional.course;no;fri;between 11-20;1;1;Above -30;0.7-0.9;Above 51k;yes
37944;17-24;management;university.degree;no;fri;between 6-10;2;0;Above -30;0.7-0.9;Above 51k;no
37945;35-44;management;basic.6y;no;fri;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37946;45-54;technician;professional.course;no;fri;between 6-10;1;0;Above -30;0.7-0.9;Above 51k;no
37947;Above 65;retired;unknown;no;fri;between 6-10;1;0;Above -30;0.7-0.9;Above 51k;no
37948;45-54;admin.;high.school;no;fri;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37949;35-44;admin.;high.school;no;fri;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37950;17-24;admin.;university.degree;no;fri;between 2 - 5;2;0;Above -30;0.7-0.9;Above 51k;no
37951;45-54;admin.;high.school;no;fri;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37952;Above 65;management;unknown;no;fri;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37953;Above 65;management;unknown;no;fri;between 11-20;1;0;Above -30;0.7-0.9;Above 51k;yes
37954;35-44;blue-collar;basic.9y;no;fri;between 2 - 5;1;1;Above -30;0.7-0.9;Above 51k;yes
37955;Above 65;retired;basic.4y;no;fri;between 2 - 5;1;2;Above -30;0.7-0.9;Above 51k;yes
37956;25-34;student;unknown;no;fri;between 6-10;1;0;Above -30;0.7-0.9;Above 51k;yes
37957;17-24;admin.;university.degree;no;fri;between 2 - 5;3;0;Above -30;0.7-0.9;Above 51k;no
37958;17-24;student;high.school;no;fri;between 6-10;2;0;Above -30;0.7-0.9;Above 51k;yes
37959;Above 65;retired;professional.course;no;fri;between 6-10;1;0;Above -30;0.7-0.9;Above 51k;no
37960;55-64;management;unknown;no;fri;between 2 - 5;2;2;Above -30;0.7-0.9;Above 51k;no
37961;45-54;admin.;high.school;no;fri;between 6-10;2;0;Above -30;0.7-0.9;Above 51k;yes
37962;35-44;technician;basic.9y;no;fri;between 2 - 5;2;1;Above -30;0.7-0.9;Above 51k;no
37963;45-54;admin.;high.school;no;fri;between 2 - 5;3;0;Above -30;0.7-0.9;Above 51k;no
37964;55-64;admin.;university.degree;no;fri;between 2 - 5;2;0;Above -30;0.7-0.9;Above 51k;no
37965;45-54;admin.;university.degree;no;fri;between 11-20;3;1;Above -30;0.7-0.9;Above 51k;no
37966;17-24;admin.;university.degree;no;fri;between 2 - 5;Above 7;0;Above -30;0.7-0.9;Above 51k;no
37967;45-54;admin.;university.degree;no;fri;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37968;17-24;admin.;university.degree;no;mon;between 6-10;3;1;Above -30;0.7-0.9;Above 51k;no
37969;45-54;housemaid;basic.4y;no;mon;between 6-10;4;0;Above -30;0.7-0.9;Above 51k;yes
37970;55-64;admin.;unknown;no;mon;between 2 - 5;3;1;Above -30;0.7-0.9;Above 51k;yes
37971;55-64;retired;university.degree;no;mon;between 6-10;1;2;Above -30;0.7-0.9;Above 51k;yes
37972;55-64;admin.;unknown;no;mon;between 2 - 5;4;1;Above -30;0.7-0.9;Above 51k;yes
37973;45-54;housemaid;basic.4y;no;mon;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;yes
37974;35-44;admin.;university.degree;no;mon;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37975;17-24;management;university.degree;no;mon;between 2 - 5;1;1;Above -30;0.7-0.9;Above 51k;no
37976;45-54;technician;professional.course;no;mon;between 11-20;1;0;Above -30;0.7-0.9;Above 51k;no
37977;35-44;admin.;university.degree;no;mon;between 2 - 5;3;0;Above -30;0.7-0.9;Above 51k;no
37978;45-54;technician;professional.course;no;mon;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37979;45-54;technician;professional.course;no;mon;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37980;17-24;blue-collar;basic.9y;no;mon;between 2 - 5;1;2;Above -30;0.7-0.9;Above 51k;no
37981;17-24;technician;high.school;no;mon;between 2 - 5;1;1;Above -30;0.7-0.9;Above 51k;no
37982;35-44;admin.;university.degree;no;mon;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37983;45-54;technician;professional.course;no;mon;between 2 - 5;1;1;Above -30;0.7-0.9;Above 51k;yes
37984;45-54;admin.;university.degree;no;mon;between 6-10;1;0;Above -30;0.7-0.9;Above 51k;no
37985;45-54;admin.;university.degree;no;mon;between 6-10;1;0;Above -30;0.7-0.9;Above 51k;yes
37986;55-64;retired;university.degree;no;mon;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37987;17-24;self-employed;university.degree;no;mon;between 6-10;1;0;Above -30;0.7-0.9;Above 51k;no
37988;45-54;admin.;university.degree;no;mon;between 6-10;1;2;Above -30;0.7-0.9;Above 51k;yes
37989;17-24;services;university.degree;no;mon;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
37990;35-44;admin.;university.degree;no;mon;between 11-20;2;1;Above -30;0.7-0.9;Above 51k;yes
37991;45-54;blue-collar;professional.course;no;mon;between 2 - 5;2;0;Above -30;0.7-0.9;Above 51k;no
37992;35-44;admin.;university.degree;no;mon;between 0-1;2;0;Above -30;0.7-0.9;Above 51k;no
37993;17-24;admin.;university.degree;no;mon;between 2 - 5;6;0;Above -30;0.7-0.9;Above 51k;yes
37994;Above 65;retired;basic.4y;no;tue;between 2 - 5;1;1;Above -30;0.7-0.9;Above 51k;no
37995;17-24;self-employed;university.degree;no;tue;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;yes
37996;35-44;technician;professional.course;no;tue;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;yes
37997;45-54;admin.;high.school;no;tue;between 6-10;1;1;Above -30;0.7-0.9;Above 51k;yes
37998;Above 65;retired;basic.4y;no;tue;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;yes
37999;Above 65;management;university.degree;no;tue;between 11-20;1;1;Above -30;0.7-0.9;Above 51k;yes
38000;Above 65;retired;basic.4y;no;tue;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
38001;35-44;self-employed;high.school;no;tue;between 2 - 5;1;1;Above -30;0.7-0.9;Above 51k;yes
38002;17-24;self-employed;university.degree;no;tue;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;yes
38003;17-24;self-employed;university.degree;no;tue;between 6-10;2;0;Above -30;0.7-0.9;Above 51k;yes
38004;55-64;retired;unknown;no;tue;between 2 - 5;1;1;Above -30;0.7-0.9;Above 51k;no
38005;35-44;technician;high.school;no;tue;between 2 - 5;1;1;Above -30;0.7-0.9;Above 51k;yes
38006;Above 65;retired;unknown;no;tue;between 2 - 5;1;1;Above -30;0.7-0.9;Above 51k;yes
38007;25-34;student;basic.9y;no;tue;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;yes
38008;Above 65;retired;basic.4y;no;tue;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
38009;35-44;self-employed;high.school;no;tue;between 2 - 5;2;1;Above -30;0.7-0.9;Above 51k;yes
38010;25-34;student;unknown;no;tue;between 6-10;2;0;Above -30;0.7-0.9;Above 51k;no
38011;17-24;self-employed;university.degree;no;tue;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
38012;35-44;services;high.school;no;tue;between 6-10;2;1;Above -30;0.7-0.9;Above 51k;no
38013;17-24;technician;professional.course;no;tue;between 6-10;2;0;Above -30;0.7-0.9;Above 51k;yes
38014;45-54;technician;unknown;no;wed;between 2 - 5;2;0;Above -30;0.7-0.9;Above 51k;no
38015;17-24;admin.;university.degree;no;wed;between 6-10;5;0;Above -30;0.7-0.9;Above 51k;yes
38016;Above 65;retired;basic.9y;no;wed;between 2 - 5;1;1;Above -30;0.7-0.9;Above 51k;no
38017;55-64;retired;basic.4y;no;wed;between 6-10;1;0;Above -30;0.7-0.9;Above 51k;yes
38018;55-64;retired;basic.4y;no;wed;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
38019;35-44;services;high.school;no;wed;between 6-10;3;0;Above -30;0.7-0.9;Above 51k;yes
38020;Above 65;unknown;unknown;no;wed;between 2 - 5;1;0;Above -30;0.7-0.9;Above 51k;no
38021;Above 65;unknown;unknown;no;wed;between 2 - 5;1;1;Above -30;0.7-0.9;Above 51k;yes
38022;45-54;admin.;high.school;no;wed;between 6-10;1;0;Above -30;0.7-0.9;Above 51k;yes
38023;Above 65;retired;university.degree;no;wed;between 11-20;1;2;Above -30;0.7-0.9;Above 51k;no
38024;55-64;retired;university.degree;no;wed;between 2 - 5;3;1;Above -30;0.7-0.9;Above 51k;no
38025;17-24;admin.;university.degree;no;wed;between 6-10;1;0;Above -30;0.7-0.9;Above 51k;yes
38026;17-24;admin.;university.degree;no;wed;between 6-10;1;0;Above -30;0.7-0.9;Above 51k;yes
38027;35-44;unemployed;unknown;unknown;wed;between 6-10;1;1;Above -30;0.7-0.9;Above 51k;yes
